"FU","Survey","Year","Station","MidDeglong","MidDegLat","Density","Density_Adjusted","DoGm","m2","Count","Ground","DoGSource","Vessel"
2021,"CV17018",2017,173,-7.00878,50.395304,0.498135347,0.383181036,149.8923276,112.4192457,56,"Labadie","SHIP","R.V. Celtic Voyager"
2021,"CV17018",2017,162,-8.960092,50.331057,0.355534012,0.273487701,159.3846575,119.5384931,42.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,167,-8.72272,50.417923,0.920762692,0.708278994,216.487196,162.365397,149.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,127,-8.259571,49.894916,0.750584089,0.577372376,179.4158292,134.5618719,101,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,151,-8.646121,50.152104,0.016798687,0.012922067,211.6567523,158.7425642,2.666666667,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,131,-7.642993,49.890974,0.73914153,0.568570408,155.1349261,116.3511946,86,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,175,-8.015357,50.501982,0.707684614,0.54437278,154.4944331,115.8708248,82,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,129,-7.947167,49.893046,0,0,195.4472847,146.5854635,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,169,-8.411192,50.412101,0,0,244.9590225,183.7192669,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,197,-8.247057,50.762726,0.379247573,0.291728903,170.5130664,127.8847998,48.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,178,-8.405708,50.583339,1.359593854,1.045841427,193.6852925,145.2639693,197.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,146,-7.948191,50.065956,0.181346584,0.139497372,106.6098567,79.95739253,14.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,174,-8.481078,50.500815,0.706812314,0.54370178,182.0379527,136.5284646,96.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,136,-8.33099,49.980704,0.838123723,0.644710556,187.7208926,140.7906695,118,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,192,-7.54178,50.662984,0.726150464,0.55857728,167.0911738,125.3183803,91,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,150,-8.802179,50.156529,0.733908243,0.564544802,174.4087238,130.8065429,96,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,180,-7.934122,50.58341,0.38023443,0.292488023,146.1086928,109.5815196,41.66666667,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,199,-7.780651,50.756412,0.034697041,0.026690032,153.7114745,115.2836059,4,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,190,-7.86166,50.670932,1.280696015,0.985150781,136.3841728,102.2881296,131,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,201,-7.461847,50.748419,0.07740617,0.059543208,241.1521802,180.8641352,14,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,181,-7.774011,50.580556,0.457775992,0.352135378,209.709556,157.282167,72,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,123,-7.724904,49.801198,0,0,205.3408226,154.0056169,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,135,-8.493108,49.983653,0.512726248,0.394404806,183.3336999,137.5002749,70.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,171,-8.091736,50.414002,0.509487055,0.391913119,102.0634371,76.54757785,39,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,125,-7.415782,49.800361,0.591490466,0.454992666,132.9973536,99.74801522,59,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,140,-7.719785,49.976167,0.432626476,0.332789597,145.8789848,109.4092386,47.33333333,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,160,-8.252246,50.242565,0.499683604,0.384372003,139.643921,104.7329407,52.33333333,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,156,-7.405609,50.141728,0.161161362,0.123970278,322.6579833,241.9934875,39,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,200,-7.620847,50.751404,0.494712411,0.380548008,181.9238774,136.4429081,67.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,122,-8.183468,49.808189,0.530393567,0.407995052,198.594666,148.9459995,79,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,186,-6.997941,50.570088,0.523641754,0.402801349,169.3269605,126.9952204,66.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,134,-8.649573,49.984418,1.040882949,0.800679191,147.3108321,110.4831241,115,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,124,-7.568283,49.802133,0.787408237,0.605698644,121.072309,90.80423172,71.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,128,-8.105016,49.894412,0,0,178.0850231,133.5637673,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,176,-7.859913,50.497113,0.750847276,0.577574827,143.8375066,107.87813,81,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,133,-8.802734,49.98381,0.628832158,0.483717045,201.4315984,151.0736988,95,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,142,-9.038668,50.070096,0.318045529,0.244650407,194.940643,146.2054822,46.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,147,-7.797836,50.064036,0.809103083,0.622386987,218.3487747,163.761581,132.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,126,-8.726036,49.896786,0.88151527,0.678088669,109.6596621,82.24474659,72.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,161,-9.111864,50.329729,0.459586167,0.353527821,162.4650001,121.8487501,56,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,185,-7.149319,50.576777,0.458158468,0.352429591,123.1985184,92.39888878,42.33333333,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,183,-7.464555,50.57988,0.461196589,0.354766607,190.8080027,143.1060021,66,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,196,-8.562879,50.761546,1.018186081,0.783220062,191.8444349,143.8833262,146.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,152,-8.494173,50.155649,0.826078291,0.635444839,160.8671846,120.6503884,99.66666667,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,132,-7.332993,49.883374,0.648024492,0.498480379,152.2576196,114.1932147,74,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,158,-8.725115,50.242417,0.988997474,0.760767287,173.2394044,129.9295533,128.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,149,-8.952865,50.154843,0.684526305,0.526558696,199.9760826,149.9820619,102.6666667,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,205,-7.76606,50.926079,0,0,242.2711887,181.7033915,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,138,-8.029376,49.978654,0.532291623,0.409455094,135.2641991,101.4481493,54,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,154,-8.17634,50.156082,0.513462512,0.394971163,164.8935701,123.6701776,63.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,203,-7.6951,50.843915,0.91366493,0.702819177,166.3629576,124.7722182,114,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,191,-7.695882,50.669612,0.668584067,0.514295436,137.6042364,103.2031773,69,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,137,-8.186411,49.977947,0.282471569,0.217285822,188.8095623,141.6071718,40,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,166,-8.176665,50.329069,0.532050628,0.409269714,171.6628616,128.7471462,68.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,184,-7.304078,50.577662,0.584772958,0.449825352,259.9299402,194.9474552,114,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,153,-8.340473,50.158195,0.320417206,0.246474774,203.9008271,152.9256203,49,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,139,-7.86864,49.977678,0,0,143.7717129,107.8287847,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,170,-8.244609,50.415332,0.571858059,0.439890815,123.5737882,92.68034116,53,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV17018",2017,155,-7.715275,50.146275,0,0,223.7979945,167.8484958,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,170,-8.199286,49.715395,0,0,140,105,0,"Labadie","Estimated","R.V. Celtic Voyager"
2021,"CV18018",2018,171,-8.043926,49.713377,0.111141415,0.085493396,185.9492856,139.4619642,15.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,172,-7.890809,49.713225,0.322229448,0.247868806,208.9608315,156.7206236,50.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,173,-8.428055,49.804077,0.412264472,0.317126517,237.7114852,178.2836139,73.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,174,-8.264941,49.823745,0.675099599,0.519307384,215.2768768,161.4576576,109,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,175,-8.1209,49.79982,0.472814161,0.363703201,181.8896452,136.4172339,64.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,176,-7.964005,49.801477,0.024947308,0.019190237,187.0609299,140.2956974,3.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,177,-7.812238,49.799492,0.365491996,0.28114769,202.4668138,151.8501104,55.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,178,-7.649544,49.796194,0.277848705,0.213729773,249.5362841,187.1522131,52,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,179,-7.504995,49.795223,0.170480297,0.13113869,242.4522597,181.8391948,31,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,180,-8.351656,49.888431,0.550926802,0.423789847,202.0837124,151.5627843,83.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,181,-8.191866,49.895942,0.341508305,0.262698696,236.2070423,177.1552817,60.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,182,-8.044693,49.888518,0.489872083,0.376824679,219.1048176,164.3286132,80.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,183,-7.890497,49.895871,0,0,221.9940154,166.4955115,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,184,-7.734549,49.883969,0.371975764,0.286135203,232.9900898,174.7425674,65,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,185,-7.414317,49.881012,0.256325692,0.197173609,228.8754832,171.6566124,44,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,186,-7.272592,49.884831,0.131293213,0.100994779,264.0400516,198.0300387,26,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,187,-9.207642,49.979797,0.61176542,0.470588785,232.1151137,174.0863353,106.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,188,-9.048878,49.978861,0.147705959,0.113619969,221.1601133,165.870085,24.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,189,-8.88825,49.97798,0.341885205,0.262988619,288.5958946,216.4469209,74,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,190,-8.586571,49.974484,0.600598179,0.461998599,213.1208594,159.8406445,96,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,191,-8.429434,49.975746,0.521957002,0.401505386,186.4776848,139.8582636,73,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,192,-8.271566,49.975231,0.433145314,0.333188703,161.6085819,121.2064364,52.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,193,-8.118391,49.978565,0.387659082,0.298199294,219.2648233,164.4486174,63.75,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,194,-7.957463,49.972564,0.119490647,0.091915883,206.4317769,154.8238327,18.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,195,-7.808679,49.971731,0.480690995,0.369762304,167.8139749,125.8604812,60.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,196,-7.654297,49.969511,0.496018005,0.381552312,189.5092498,142.1319373,70.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,197,-7.498136,49.967706,0.192802578,0.148309675,197.0928007,147.8196005,28.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,198,-7.341444,49.968358,0,0,230.4687871,172.8515904,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,199,-9.127295,50.062332,0.899437236,0.691874797,199.7545348,149.8159011,134.75,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,200,-8.971255,50.066038,0.239507387,0.184236451,222.6792836,167.0094627,40,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,201,-8.500978,50.060375,0.587450617,0.45188509,199.1656773,149.374258,87.75,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,202,-8.354458,50.06285,0.186219261,0.143245586,150.360386,112.7702895,21,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,203,-8.198969,50.065302,0.437438768,0.33649136,231.6514693,173.738602,76,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,204,-8.037409,50.061612,0,0,173.9896943,130.4922707,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,205,-7.885799,50.058755,0.738236915,0.56787455,163.4524964,122.5893723,90.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,206,-7.727444,50.05732,0.532828523,0.409868095,216.4548788,162.3411591,86.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,207,-7.262959,50.052576,0.204868536,0.157591182,156.1977284,117.1482963,24,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,208,-8.887839,50.156098,0.229333951,0.176410732,188.9529793,141.7147345,32.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,209,-8.575074,50.145728,0.748275672,0.57559667,204.9155668,153.6866751,115,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,210,-8.272586,50.149277,0.595296795,0.457920612,191.5011149,143.6258361,85.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,211,-8.115,50.147987,0.596437099,0.458797769,232.4916858,174.3687644,104,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,212,-7.493566,50.137582,0.111552123,0.085809326,203.1935029,152.3951271,17,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,213,-7.328056,50.138174,0.233494891,0.179611454,179.8754562,134.9065922,31.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,214,-9.203772,50.323847,0,0,140,105,0,"Labadie","Estimated","R.V. Celtic Voyager"
2021,"CV18018",2018,215,-8.970094,50.238206,0.047357468,0.036428821,211.1599392,158.3699544,7.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,216,-8.812805,50.237928,0.082824717,0.063711321,241.4738108,181.1053581,15,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,217,-8.660527,50.237349,0.012524772,0.00963444,212.9113885,159.6835414,2,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,218,-8.50341,50.236657,0.822181294,0.632447149,192.9825793,144.7369345,119,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,219,-8.193465,50.235583,0.265610728,0.204315945,273.5833269,205.1874952,54.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,220,-9.281311,50.237137,0,0,140,105,0,"Labadie","Estimated","R.V. Celtic Voyager"
2021,"CV18018",2018,221,-9.043776,50.319691,0.260344406,0.200264927,20.48568442,15.36426332,4,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,222,-8.889994,50.323058,0.23308729,0.179297915,185.9103232,139.4327424,32.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,223,-8.735308,50.322601,0,0,357.7809062,268.3356796,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,224,-8.268818,50.334068,0.384695071,0.295919285,233.9515288,175.4636466,67.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,225,-8.110006,50.322074,0.551979967,0.424599974,201.6981413,151.273606,83.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,226,-8.819567,50.407609,0.394784139,0.303680107,221.2179385,165.9134539,65.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,227,-8.659091,50.406731,0.139929829,0.10763833,190.5717096,142.9287822,20,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,228,-8.340519,50.407599,0.623775159,0.479827045,161.3829362,121.0372022,75.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,229,-8.186213,50.408459,0.568293308,0.437148699,233.4475256,175.0856442,99.5,"Labadie","SHIP","R.V. Celtic Voyager"
2021,"CV18018",2018,230,-8.024627,50.408554,0.476943864,0.366879895,197.0881841,147.8161381,70.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,231,-7.251258,50.396909,0.398940655,0.306877427,178.8068789,134.1051592,53.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,232,-7.09245,50.400389,0.536552699,0.412732846,147.8574862,110.8931147,59.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,233,-8.577149,50.488139,0.487814481,0.375241908,203.6293249,152.7219937,74.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,234,-8.419411,50.493902,0.178166976,0.13705152,168.3813731,126.2860298,22.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,235,-8.107825,50.491696,0.601114261,0.462395586,253.9727911,190.4795933,114.5,"Labadie","SHIP","R.V. Celtic Voyager"
2021,"CV18018",2018,236,-7.940876,50.493988,0.537682227,0.413601713,215.7408114,161.8056085,87,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,237,-7.168444,50.480494,0.185136217,0.142412474,201.6533231,151.2399924,28,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,238,-7.015148,50.483937,0.273096929,0.210074561,253.8781141,190.4085856,52,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,239,-8.348575,50.584656,0.632385053,0.486450041,211.8962163,158.9221622,100.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,240,-8.187869,50.580743,0,0,233.5467179,175.1600384,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,241,-7.857136,50.579371,0.368753401,0.283656462,235.0260809,176.2695607,65,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,242,-7.704647,50.576666,0.467642069,0.359724669,175.3477828,131.5108371,61.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,243,-7.557782,50.573654,0.569758733,0.438275949,162.6419417,121.9814562,69.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,244,-7.405222,50.571553,0.493184695,0.379372843,182.4874146,136.865561,67.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,245,-7.243673,50.571446,0.209907125,0.16146702,146.0963586,109.5722689,23,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,246,-7.090569,50.570295,0.37008082,0.284677554,230.5802647,172.9351985,64,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,247,-8.428452,50.67251,0.157308542,0.121006571,207.6598399,155.7448799,24.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,248,-8.260275,50.666211,0,0,237.0860534,177.8145401,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,249,-8.107329,50.66426,0.627994821,0.483072939,187.8996388,140.9247291,88.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,250,-7.942558,50.666182,0.190338753,0.146414425,203.1465802,152.3599351,29,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,251,-7.790439,50.662994,0.259783726,0.199833635,197.6002662,148.2001997,38.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,252,-7.634198,50.661496,0.335999244,0.258460957,216.270328,162.202746,54.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,253,-7.475716,50.659717,0.650554386,0.500426451,167.3786101,125.5339576,81.66666667,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,254,-7.322434,50.661411,0.276696458,0.212843429,238.5285321,178.8963991,49.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,255,-7.161614,50.65802,0.280953797,0.216118305,218.3039847,163.7279885,46,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,256,-8.181425,50.756718,0.021486979,0.016528445,279.2388809,209.4291606,4.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,257,-8.03003,50.750725,0.945637362,0.727413355,169.9030444,127.4272833,120.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,258,-7.710501,50.743404,0.398969063,0.306899279,210.5426404,157.9069803,63,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,259,-7.552069,50.747735,0,0,222.7640983,167.0730737,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,260,-7.391288,50.742769,0.324498773,0.249614441,207.4995005,155.6246254,50.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,261,-7.239478,50.736134,0,0,141.6855154,106.2641365,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,262,-8.106366,50.839695,1.065678025,0.819752327,235.843592,176.882694,188.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,263,-7.944993,50.838303,0.246841217,0.189877859,213.3625301,160.0218976,39.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,264,-7.707136,50.915967,0,0,238.327061,178.7452958,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV18018",2018,265,-7.557528,50.917577,0.615376025,0.473366173,190.6693283,143.0019962,88,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,170,-8.129538,49.738418,0,0,178.677169871518,180.463941570233,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,171,-7.97854,49.736221,0,0,151.178563817047,152.690349455217,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,172,-8.360541,49.825416,0.0673121475630896,0.0517785750485305,245.151146741916,247.602658209335,16.6666666664,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,173,-8.20966,49.821916,0.0314781434209353,0.0242139564776426,172.994464179032,174.724408820823,5.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,174,-8.051166,49.82246,0,0,217.558758476763,219.734346061531,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,175,-7.900801,49.819955,0.0144316210904777,0.0111012469926752,137.212445323177,138.584569776409,2,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,176,-7.747018,49.821833,0.0608557116993421,0.0468120859225708,244.044227465265,246.484669739918,15,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,177,-7.585448,49.818324,0.125473595281367,0.0965181502164361,236.726860583078,239.094129188909,30,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,178,-7.433342,49.81381,0.119857185170845,0.092197834746804,202.386078965542,204.409939755197,24.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,179,-8.899961,49.908963,0.023027111970318,0.0177131630540908,322.478241467242,325.703023881914,7.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,180,-8.751814,49.912572,0.142491072073816,0.109608516979859,204.98070768215,207.030514758972,29.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,181,-8.282204,49.909223,0.103884304887266,0.0799110037594351,195.381099435535,197.33491042989,20.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,182,-8.133181,49.908526,0,0,270.673510191255,273.380245293167,0,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,183,-7.973407,49.906211,0.0500494669490386,0.0384995899607989,207.715291244677,209.792444157124,10.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,184,-7.818977,49.906218,0.0955411428893315,0.0734931868379473,202.079754430331,204.100551974635,19.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,1850,-7.660687,49.901639,0.0911506768029016,0.0701159052330012,206.382243642539,208.446066078965,19,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,186,-7.508951,49.902817,0.0703814306635844,0.0541395620489111,133.642361420852,134.978785035061,9.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,1870,-7.355629,49.902527,0.0984769969608583,0.0757515361237372,221.190520528155,223.402425733436,22,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,188,-8.816892,50.006118,0.141811950620428,0.109086115861868,226.907659622495,229.17673621872,32.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,189,-8.51482,49.999077,0.137931949602458,0.106101499694198,240.46870161177,242.873388627888,33.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,190,-8.357443,49.998316,0.0931108335471515,0.0716237181131935,152.414263744042,153.938406381483,14.3333333331,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,191,-8.210099,49.996063,0.0860573944328859,0.0661979957176046,224.349468401885,226.592963085904,19.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,192,-8.048841,49.991419,0.0649440637373194,0.0499569721056303,213.435768274053,215.570125956794,14,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,193,-7.888368,49.994723,0.00925382034633954,0.00711832334333811,160.490312029772,162.09521515007,1.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,194,-7.740053,49.997305,0.291285870232185,0.224066054024758,311.014260093453,314.124402694387,91.5,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,195,-7.429501,49.987232,0.0938654130442933,0.0722041638802256,161.737083545568,163.354454381024,15.3333333331,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,196,-7.279583,49.984073,0.18591009894367,0.143007768418208,197.050421545074,199.020925760525,37,"Labadie","USBL","R.V. Celtic Voyager"
2021,"CV19022",2019,197,-9.0586,50.08448,0.0161115623223273,0.0123935094787133,184.358100740284,186.201681747686,3,"Labadie","USBL","R.V. Celtic Voyager"
